800,0.031282
92,0.000432495
219,0.000879387
141,0.000548364
602,0.00338448
63,0.000287383
300,0.00727105
229,0.00418994
270,0.00453246
120,0.000100869
575,0.0161522
178,0.000513315
607,0.0292924
89,0.000633282
868,0.0168342
17,2.65479e-05
216,0.0038495
512,0.0105181
566,0.00970001
473,0.0163596
84,0.000309992
528,0.0197433
648,0.0177763
681,0.0230984
932,0.0663075
556,0.025741
461,0.0186763
745,0.0243388
37,2.80563e-05
40,6.52743e-05
397,0.00910539
642,0.0349511
948,0.0783984
724,0.033933
363,0.00624725
549,0.0182996
905,0.0614732
813,0.051832
177,0.00170178
691,0.00617772
95,0.000740449
951,0.0814174
281,0.00255882
188,0.000867898
467,0.00659567
121,0.000895227
179,0.00274205
992,0.0468137
375,0.00391081
724,0.0233608
173,0.00138373
199,0.00180345
710,0.0375479
0,9.01e-08
94,0.000165002
74,0.000446288
5,2.9024e-06
864,0.00804759
0,9.12e-08
900,0.0223516
641,0.023332
115,0.00109896
634,0.0250695
318,0.00638781
524,0.0103181
978,0.0431696
158,0.0013538
237,0.00462827
715,0.0178834
24,4.08605e-05
2,2.122e-07
773,0.0185377
952,0.0835718
691,0.0319696
855,0.0248537
165,0.002293
633,0.00854669
390,0.0116926
916,0.0541644
292,0.00270741
473,0.0211823
611,0.0202306
542,0.00553279
430,0.0080902
202,0.000934799
866,0.0307142
606,0.0169825
314,0.00593767
870,0.0457524
994,0.0750871
47,0.000186673
903,0.0118018
277,0.00580832
461,0.00434319
209,0.00228083
154,0.00133679
121,0.000545428
153,0.00104713
757,0.0426011
686,0.0124846
587,0.0308766
689,0.0215432
155,0.00208885
688,0.00721976
592,0.0302382
267,0.00167096
621,0.0146758
940,0.0671039
763,0.0453666
855,0.0295401
864,0.0650683
756,0.0416157
112,0.000915533
900,0.0187679
875,0.0685717
678,0.025689
367,0.00589706
49,0.000189258
831,0.0073539
903,0.0320138
385,0.0103115
505,0.00690851
101,0.000143139
601,0.0299133
556,0.0071219
361,0.00448712
470,0.0165648
190,0.000566603
741,0.024348
358,0.00996687
448,0.00758575
156,0.00148749
887,0.0728413
395,0.012768
510,0.0154592
514,0.0207661
673,0.0303432
62,0.00019435
545,0.0126948
105,0.000451719
334,0.00885081
251,0.00549996
407,0.0143883
824,0.0409852
644,0.0185885
733,0.0494671
212,0.00120858
257,0.00436489
692,0.0141605
854,0.0355712
257,0.00529899
929,0.0172387
223,0.00411191
562,0.0220642
934,0.0105009
659,0.0108827
989,0.0609748
288,0.00459982
734,0.0428884
327,0.00619231
432,0.0085701
735,0.00442196
920,0.0737188
815,0.0605182
426,0.0125519
718,0.0233335
150,0.00105368
598,0.0200283
901,0.0591558
610,0.0215615
195,0.00222561
444,0.0126869
450,0.0124488
620,0.0236485
815,0.0467328
616,0.0302734
869,0.019032
333,0.00239042
150,0.00124248
140,0.00179867
740,0.0254079
446,0.00591337
190,0.00230322
82,0.000137717
622,0.0189568
663,0.0402792
264,0.000954191
803,0.0270643
831,0.0484736
212,0.00340417
419,0.00141212
198,0.00182134
345,0.0110516
738,0.0306056
63,0.000137592
957,0.057002
575,0.0130173
991,0.0808153
979,0.035252
867,0.0480906
512,0.0223069
565,0.00612776
864,0.00749732
707,0.0330387
405,0.00815878
366,0.00121984
566,0.00537267
714,0.0372516
394,0.0141395
688,0.0109461
137,0.0017313
478,0.0090029
989,0.0340327
903,0.014386
159,0.000403527
12,2.6737e-06
417,0.0142519
40,4.1823e-05
596,0.0310811
211,0.00045636
959,0.0750749
457,0.0194859
893,0.0582996
403,0.0140619
71,0.000378385
510,0.0115663
967,0.0836047
305,0.00288877
162,0.000337038
282,0.00314816
64,0.000229763
692,0.0445355
568,0.00445352
380,0.00577572
890,0.0543639
227,0.00457089
677,0.0315594
837,0.061314
938,0.0544726
953,0.0376351
851,0.0159709
550,0.0135905
544,0.0255406
988,0.0537924
21,2.08872e-05
359,0.00517802
7,5.4665e-06
403,0.00725241
917,0.035132
259,0.00306182
826,0.0469893
487,0.00837173
564,0.00800049
833,0.00930659
648,0.0213442
564,0.0256695
217,0.00346425
926,0.0706907
763,0.0487752
533,0.0119401
947,0.0803818
108,0.000799597
481,0.0196419
101,0.000715444
683,0.0284107
767,0.0228239
208,0.00295995
704,0.0434253
308,0.00676631
261,0.00623095
936,0.0442791
780,0.0471228
873,0.0609625
116,0.00105368
22,8.4089e-06
478,0.0181614
304,0.00284971
315,0.00638087
319,0.00263026
576,0.0207197
327,0.00218352
971,0.0330568
736,0.00998937
706,0.014594
160,0.000857723
23,1.13027e-05
575,0.0203925
952,0.0518237
888,0.00666818
999,0.0483826
488,0.0189956
990,0.0897237
639,0.0355585
129,0.000981854
169,0.000686774
815,0.0382729
283,0.00333367
623,0.0350505
587,0.0307365
133,0.00133985
980,0.0672552
208,0.00375019
878,0.0232929
822,0.0254347
474,0.0204219
378,0.00218382
539,0.00940571
134,0.000889202
219,0.00181353
165,0.00198137
661,0.0375226
31,3.45584e-05
879,0.00665589
472,0.0191557
432,0.0111331
867,0.0482063
228,0.00336083
789,0.0238904
305,0.00590521
927,0.0103156
673,0.0241689
459,0.0167404
657,0.0202314
32,8.9603e-05
953,0.0718664
943,0.0387045
365,0.00838917
739,0.0380496
792,0.0502115
95,0.000688492
807,0.0228173
470,0.0084599
235,0.00188237
130,0.00148051
136,0.00161905
832,0.0521
23,2.46861e-05
525,0.0123424
984,0.0228204
310,0.00224323
113,0.000630711
993,0.0291494
329,0.00805681
303,0.00725933
572,0.00826468
455,0.0178324
525,0.0172295
414,0.00514721
859,0.0504233
842,0.066717
911,0.0647424
419,0.00630128
382,0.00355321
34,1.18188e-05
395,0.0136993
830,0.0455789
829,0.0470935
632,0.024531
933,0.0772779
376,0.0125633
370,0.0103095
261,0.000641979
710,0.0449295
97,0.000421461
633,0.0338001
725,0.0361033
262,0.00301157
593,0.0242515
444,0.0049317
503,0.00972429
5,2.9323e-06
499,0.0153114
895,0.0094721
893,0.0520541
747,0.00868346
482,0.0119744
62,0.000177372
601,0.0288977
145,0.000446381
222,0.00400012
617,0.0209679
487,0.0172019
755,0.00989577
369,0.00330819
630,0.0193704
51,7.31591e-05
90,0.000601614
421,0.0103385
852,0.0627345
47,0.000157452
561,0.0285742
887,0.0527093
686,0.0154568
168,0.00234864
294,0.0011353
205,0.00308108
160,0.000583504
118,0.00120577
586,0.00387702
792,0.00813762
812,0.0128155
272,0.00113923
931,0.0443779
691,0.0421603
182,0.001142
778,0.0506662
183,0.00262173
979,0.0676084
862,0.00524902
14,3.2889e-06
329,0.00935067
162,0.00193071
787,0.019941
32,2.03598e-05
952,0.0685819
528,0.0169094
577,0.0188289
90,0.000200979
461,0.00750151
524,0.00355337
778,0.0414532
904,0.0122859
614,0.00941371
867,0.0362084
682,0.0104578
685,0.0294232
891,0.0414935
830,0.0103381
966,0.075587
649,0.0245225
722,0.00822366
997,0.0116661
881,0.0166787
720,0.0345713
190,0.0030923
726,0.0175874
979,0.0398218
286,0.00444927
793,0.0226909
56,0.000193811
910,0.0115599
635,0.00900187
828,0.0411815
872,0.0420353
837,0.0115416
371,0.0111028
107,9.04936e-05
713,0.0208547
706,0.025048
671,0.0321795
777,0.0227385
781,0.0371306
926,0.0574542
953,0.0315195
24,2.96267e-05
261,0.00530498
639,0.0311109
915,0.0743494
878,0.058883
450,0.012789
890,0.021918
250,0.00145072
247,0.00537454
2,6.584e-07
725,0.0371599
206,0.00295698
980,0.0686938
251,0.0037144
597,0.00436524
355,0.0101022
795,0.025218
438,0.00312694
462,0.0160102
945,0.0180311
894,0.0608479
326,0.0036673
77,0.000158796
475,0.012527
875,0.0274345
607,0.0332397
244,0.00312978
175,0.00263676
328,0.00537457
850,0.0603518
85,0.000372028
15,1.0744e-05
379,0.00385692
609,0.0183613
762,0.0403145
448,0.0126929
231,0.00414836
344,0.00553742
773,0.0161394
521,0.0248991
51,0.000185857
571,0.018114
296,0.00540649
412,0.00996772
649,0.0237988
673,0.0388983
